session_id,session_length,total_spend,avg_price,price_std,category_diversity,product_diversity,color_diversity,location_diversity,photo_diversity,page_diversity,country,month,day_of_week,avg_price_per_click,category_engagement,product_engagement,price_sensitivity,min_price,max_price,conversion_target,revenue_target
16999,7,256,36.57142857142857,8.521681032463466,2,7,4,3,2,4,29,6,0,36.57142857142857,0.2857142857142857,1.0,0.2330147157314229,23,48,1,478.7200000000001
17000,1,82,82.0,,1,1,1,1,1,1,29,6,0,82.0,1.0,1.0,,82,82,0,94.71000000000001
17001,6,232,38.666666666666664,9.83192080250175,3,6,5,4,2,3,29,6,0,38.666666666666664,0.5,1.0,0.2542738138578039,28,57,1,426.88
17002,2,100,50.0,24.041630560342615,2,2,2,2,2,2,29,6,0,50.0,1.0,1.0,0.4808326112068523,33,67,0,132.0
17003,7,388,55.42857142857143,19.881793537951104,1,6,1,4,2,1,24,6,0,55.42857142857143,0.14285714285714285,0.8571428571428571,0.35869215145788075,38,82,1,692.58
17004,20,817,40.85,10.027724724876263,3,20,9,5,2,3,29,6,0,40.85,0.15,1.0,0.2454767374510713,28,67,1,2818.6499999999996
17005,4,156,39.0,16.14517471774978,2,4,3,2,2,1,46,6,0,39.0,0.5,1.0,0.413978838916661,23,57,0,240.23999999999998
17006,3,152,50.666666666666664,12.055427546683417,2,3,3,2,2,2,29,6,0,50.666666666666664,0.6666666666666666,1.0,0.2379360700003306,38,62,0,217.36
17007,9,375,41.666666666666664,10.758717395675006,4,9,4,4,2,2,29,6,0,41.666666666666664,0.4444444444444444,1.0,0.2582092174962002,28,62,1,855.0
17008,2,115,57.5,13.435028842544403,2,2,2,2,1,1,41,6,0,57.5,1.0,1.0,0.23365267552251137,48,67,0,151.8
17009,6,281,46.833333333333336,13.105978279650348,4,6,4,5,2,2,29,6,0,46.833333333333336,0.6666666666666666,1.0,0.2798429525903989,33,62,1,539.52
17010,6,290,48.333333333333336,10.65207335060488,2,6,6,5,2,2,29,6,0,48.333333333333336,0.3333333333333333,1.0,0.22038772449527336,33,62,1,510.40000000000003
17012,4,128,32.0,20.199009876724155,2,4,4,2,2,2,9,6,0,32.0,0.5,1.0,0.6312190586476298,20,62,0,197.12
17013,10,389,38.9,8.774331250237188,4,9,6,5,2,3,29,6,0,38.9,0.4,0.9,0.22556121465905368,33,62,1,933.5999999999999
17014,1,28,28.0,,1,1,1,1,1,1,29,6,0,28.0,1.0,1.0,,28,28,0,32.34
17016,3,160,53.333333333333336,13.316656236958785,1,3,2,2,1,2,29,6,0,53.333333333333336,0.3333333333333333,1.0,0.2496873044429772,38,62,0,218.4
17017,1,57,57.0,,1,1,1,1,1,1,9,6,0,57.0,1.0,1.0,,57,57,0,65.83500000000001
17018,7,343,49.0,8.524474568362946,3,7,4,4,1,2,9,6,0,49.0,0.42857142857142855,1.0,0.17396886874210093,38,57,1,670.5649999999999
17019,4,195,48.75,15.435349040433131,1,4,4,4,2,2,9,6,0,48.75,0.25,1.0,0.31662254441914117,33,62,0,286.65000000000003
17020,2,66,33.0,0.0,1,2,2,2,1,1,29,6,0,33.0,0.5,1.0,0.0,33,33,0,83.16000000000001
17022,4,152,38.0,4.08248290463863,1,4,3,4,2,2,24,6,0,38.0,0.25,1.0,0.10743376064838502,33,43,0,223.44
17023,7,351,50.142857142857146,9.063269671749659,1,7,4,4,2,2,46,6,0,50.142857142857146,0.14285714285714285,1.0,0.18074896781267125,38,62,1,626.5350000000001
17024,2,90,45.0,9.899494936611665,2,2,2,1,2,1,9,6,0,45.0,1.0,1.0,0.21998877636914813,38,52,0,118.80000000000001
17025,9,383,42.55555555555556,11.76978240146256,4,9,5,5,1,1,44,6,0,42.55555555555556,0.4444444444444444,1.0,0.2765745211831933,23,60,1,873.2399999999999
17026,7,376,53.714285714285715,9.844021632684576,2,7,4,5,2,2,9,6,0,53.714285714285715,0.2857142857142857,1.0,0.18326636018295753,38,62,1,703.1200000000001
17027,5,233,46.6,12.521980673998822,3,5,3,5,2,1,9,6,0,46.6,0.6,1.0,0.268712031630876,28,62,0,401.92499999999995
17028,2,109,54.5,3.5355339059327378,1,2,2,2,1,1,29,6,0,54.5,0.5,1.0,0.06487218176023372,52,57,0,137.33999999999997
17029,4,224,56.0,12.67543556122103,1,4,3,3,2,2,29,6,0,56.0,0.25,1.0,0.2263470635932327,38,67,0,329.28
17030,20,880,44.0,10.983240821695953,4,17,8,6,2,3,29,6,0,44.0,0.2,0.85,0.2496191095839989,28,62,1,3168.0
17032,2,90,45.0,9.899494936611665,1,2,2,2,1,1,9,7,1,45.0,0.5,1.0,0.21998877636914813,38,52,0,113.4
17034,2,95,47.5,13.435028842544403,1,2,1,1,1,1,29,7,1,47.5,0.5,1.0,0.282842712474619,38,57,0,119.7
17035,20,859,42.95,14.405682358379497,4,19,7,6,2,4,29,7,1,42.95,0.2,0.95,0.33540587563165297,26,82,1,3092.4
17036,15,546,36.4,9.108865383319076,3,11,5,5,2,3,29,7,1,36.4,0.2,0.7333333333333333,0.2502435544867878,20,62,1,1569.7499999999998
17038,2,90,45.0,9.899494936611665,2,2,2,1,2,1,29,7,1,45.0,1.0,1.0,0.21998877636914813,38,52,0,118.80000000000001
17039,3,104,34.666666666666664,7.637626158259734,1,3,2,2,2,2,29,7,1,34.666666666666664,0.3333333333333333,1.0,0.22031613918056928,28,43,0,141.96000000000004
17040,3,133,44.333333333333336,15.50268793897798,2,3,3,2,2,3,29,7,1,44.333333333333336,0.6666666666666666,1.0,0.34968469035288674,33,62,0,190.19000000000003
17041,1,33,33.0,,1,1,1,1,1,1,29,7,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
17042,2,105,52.5,13.435028842544403,1,2,1,2,1,1,29,7,1,52.5,0.5,1.0,0.2559053112865601,43,62,0,132.3
17043,4,174,43.5,13.076696830622021,2,4,3,2,1,2,29,7,1,43.5,0.5,1.0,0.30061372024418437,28,60,0,267.96000000000004
17044,1,28,28.0,,1,1,1,1,1,1,29,7,1,28.0,1.0,1.0,,28,28,0,32.34
17045,6,233,38.833333333333336,8.01040989379861,2,6,4,3,2,3,29,7,1,38.833333333333336,0.3333333333333333,1.0,0.20627664962571526,28,48,1,410.08000000000004
17046,6,235,39.166666666666664,10.962055768270233,2,6,4,3,2,2,29,7,1,39.166666666666664,0.3333333333333333,1.0,0.27988227493455914,33,60,1,413.6
17047,7,362,51.714285714285715,14.874074601066622,2,7,4,6,2,3,29,7,1,51.714285714285715,0.2857142857142857,1.0,0.2876202270924485,33,67,1,676.9400000000002
17048,12,464,38.666666666666664,8.721273190343602,2,11,8,6,2,5,29,7,1,38.666666666666664,0.16666666666666666,0.9166666666666666,0.22555016871578282,23,52,1,1122.88
17049,1,33,33.0,,1,1,1,1,1,1,29,7,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
17050,10,495,49.5,13.091557924436987,4,10,6,4,2,4,24,7,1,49.5,0.4,1.0,0.2644759176653937,28,62,1,1188.0
17052,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17054,6,242,40.333333333333336,10.893423092245461,3,4,3,3,2,1,29,7,1,40.333333333333336,0.5,0.6666666666666666,0.27008487005567255,33,62,1,445.28000000000003
17055,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17056,23,971,42.21739130434783,14.077566040074126,4,21,8,6,2,4,29,7,1,42.21739130434783,0.17391304347826086,0.9130434782608695,0.33345419044459823,20,82,1,3845.16
17057,1,23,23.0,,1,1,1,1,1,1,29,7,1,23.0,1.0,1.0,,23,23,0,26.565
17058,1,48,48.0,,1,1,1,1,1,1,24,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17059,3,106,35.333333333333336,14.189197769195177,1,3,3,3,2,2,24,7,1,35.333333333333336,0.3333333333333333,1.0,0.4015810689394861,20,48,0,144.69000000000003
17060,6,267,44.5,8.916277250063503,1,3,1,2,1,1,29,7,1,44.5,0.16666666666666666,0.5,0.20036578090030344,38,62,1,448.56000000000006
17061,1,48,48.0,,1,1,1,1,1,1,24,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17062,1,48,48.0,,1,1,1,1,1,1,24,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17063,2,86,43.0,0.0,1,2,1,1,1,1,29,7,1,43.0,0.5,1.0,0.0,43,43,0,108.36000000000001
17064,2,129,64.5,3.5355339059327378,1,2,2,2,2,1,29,7,1,64.5,0.5,1.0,0.05481447916174787,62,67,0,162.54
17065,3,139,46.333333333333336,2.88675134594813,2,2,2,1,1,1,29,7,1,46.333333333333336,0.6666666666666666,0.6666666666666666,0.06230398588377259,43,48,0,198.77000000000004
17066,1,67,67.0,,1,1,1,1,1,1,29,7,1,67.0,1.0,1.0,,67,67,0,77.385
17067,8,328,41.0,14.050927778213488,3,8,3,6,2,4,29,7,1,41.0,0.375,1.0,0.34270555556618265,26,62,1,678.9599999999999
17068,3,109,36.333333333333336,7.637626158259733,1,3,3,2,2,2,29,7,1,36.333333333333336,0.3333333333333333,1.0,0.21020989426402933,28,43,0,148.78500000000003
17069,4,191,47.75,3.6855573979159963,3,4,2,3,2,2,29,7,1,47.75,0.75,1.0,0.07718444812389522,43,52,0,307.50999999999993
17070,4,142,35.5,6.454972243679028,1,4,4,3,2,2,29,7,1,35.5,0.25,1.0,0.18183020404729655,28,43,0,208.73999999999998
17071,1,43,43.0,,1,1,1,1,1,1,29,7,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
17072,3,133,44.333333333333336,10.969655114602888,1,3,3,3,1,2,29,7,1,44.333333333333336,0.3333333333333333,1.0,0.24743582965269673,38,57,0,181.54500000000002
17073,3,152,50.666666666666664,12.055427546683415,1,3,3,2,1,1,29,7,1,50.666666666666664,0.3333333333333333,1.0,0.23793607000033057,38,62,0,207.48
17074,3,141,47.0,6.928203230275509,1,3,1,2,1,2,29,7,1,47.0,0.3333333333333333,1.0,0.14740857936756402,43,55,0,192.46500000000003
17075,1,43,43.0,,1,1,1,1,1,1,29,7,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
17076,12,559,46.583333333333336,12.788192944582859,4,12,4,4,2,4,29,7,1,46.583333333333336,0.3333333333333333,1.0,0.2745229254651061,28,62,1,1475.7600000000002
17077,3,104,34.666666666666664,11.547005383792515,1,2,2,2,1,2,29,7,1,34.666666666666664,0.3333333333333333,0.6666666666666666,0.3330866937632456,28,48,0,141.96000000000004
17078,4,204,51.0,9.865765724632494,1,3,2,2,2,1,29,7,1,51.0,0.25,0.75,0.1934463867574999,38,62,0,299.88
17079,6,296,49.333333333333336,18.392027258208017,2,5,2,2,1,1,29,7,1,49.333333333333336,0.3333333333333333,0.8333333333333334,0.3728113633420544,28,72,1,520.96
17080,6,295,49.166666666666664,11.617515511789371,1,6,4,4,2,1,29,7,1,49.166666666666664,0.16666666666666666,1.0,0.23628845108724145,38,67,1,495.6
17081,1,28,28.0,,1,1,1,1,1,1,29,7,1,28.0,1.0,1.0,,28,28,0,32.34
17083,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17084,3,186,62.0,5.0,1,3,2,3,2,2,29,7,1,62.0,0.3333333333333333,1.0,0.08064516129032258,57,67,0,253.89000000000001
17086,4,227,56.75,9.215023964519391,1,4,2,4,1,1,29,7,1,56.75,0.25,1.0,0.1623792769078307,43,62,0,333.68999999999994
17087,1,52,52.0,,1,1,1,1,1,1,29,7,1,52.0,1.0,1.0,,52,52,0,60.06
17088,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17089,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17091,3,142,47.333333333333336,17.473789896108208,2,3,3,3,1,1,29,7,1,47.333333333333336,0.6666666666666666,1.0,0.3691645752698917,28,62,0,203.06
17092,3,128,42.666666666666664,9.504384952922168,2,3,3,2,2,1,29,7,1,42.666666666666664,0.6666666666666666,1.0,0.22275902233411332,33,52,0,183.04000000000002
17093,1,43,43.0,,1,1,1,1,1,1,29,7,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
17094,3,131,43.666666666666664,14.011899704655802,3,3,3,3,1,2,34,7,1,43.666666666666664,1.0,1.0,0.32088319934326265,28,55,0,195.845
17095,2,71,35.5,3.5355339059327378,2,2,2,1,2,2,29,7,1,35.5,1.0,1.0,0.09959250439247148,33,38,0,93.72000000000001
17096,1,48,48.0,,1,1,1,1,1,1,29,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17097,8,327,40.875,8.871100753087442,2,4,4,3,2,1,29,7,1,40.875,0.25,0.5,0.21702998784311783,28,52,1,647.46
17098,2,76,38.0,0.0,1,2,2,2,2,1,29,7,1,38.0,0.5,1.0,0.0,38,38,0,95.76
17099,2,85,42.5,13.435028842544403,2,2,2,2,2,2,29,7,1,42.5,1.0,1.0,0.3161183257069271,33,52,0,112.2
17100,2,80,40.0,16.97056274847714,2,2,2,2,1,1,29,7,1,40.0,1.0,1.0,0.42426406871192845,28,52,0,105.60000000000001
17101,5,199,39.8,9.934787365615835,4,5,4,4,1,3,29,7,1,39.8,0.8,1.0,0.24961777300542298,33,57,0,358.2
17102,4,152,38.0,7.071067811865475,2,4,4,3,2,3,29,7,1,38.0,0.5,1.0,0.1860807318911967,28,43,0,234.08
17104,3,172,57.333333333333336,12.662279942148388,1,3,1,2,1,1,29,7,1,57.333333333333336,0.3333333333333333,1.0,0.2208537199211928,43,67,0,234.78
17105,8,377,47.125,15.99497689008289,3,8,6,5,2,1,29,7,1,47.125,0.375,1.0,0.3394159552272231,28,82,1,780.39
17106,3,109,36.333333333333336,11.547005383792515,2,3,2,3,2,2,29,7,1,36.333333333333336,0.6666666666666666,1.0,0.3178074876273169,23,43,0,155.87000000000003
17107,1,43,43.0,,1,1,1,1,1,1,29,7,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
17108,3,119,39.666666666666664,7.637626158259734,2,3,2,2,2,2,29,7,1,39.666666666666664,0.6666666666666666,1.0,0.19254519726705213,33,48,0,170.17000000000004
17109,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17110,11,421,38.27272727272727,11.696930444273908,4,11,6,4,2,3,29,7,1,38.27272727272727,0.36363636363636365,1.0,0.3056205104204584,20,62,1,1060.92
17111,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17112,4,161,40.25,12.120918557051139,2,4,4,4,2,2,29,7,1,40.25,0.5,1.0,0.3011408337155563,28,57,0,247.94
17113,1,62,62.0,,1,1,1,1,1,1,29,7,1,62.0,1.0,1.0,,62,62,0,71.61
17114,6,241,40.166666666666664,13.556056457047776,3,6,5,2,2,3,29,7,1,40.166666666666664,0.5,1.0,0.33749518150326413,28,57,1,443.44
17115,16,512,32.0,7.615773105863908,2,6,3,4,2,2,29,7,1,32.0,0.125,0.375,0.23799290955824712,28,52,1,1464.3200000000002
17116,1,62,62.0,,1,1,1,1,1,1,29,7,1,62.0,1.0,1.0,,62,62,0,71.61
17117,13,590,45.38461538461539,12.066057499852368,4,13,9,5,2,4,29,7,1,45.38461538461539,0.3076923076923077,1.0,0.2658622838950522,20,65,1,1628.3999999999999
17118,3,157,52.333333333333336,9.504384952922168,1,3,2,3,2,1,29,7,1,52.333333333333336,0.3333333333333333,1.0,0.18161245132972295,43,62,0,214.305
17119,9,404,44.888888888888886,10.1912271641403,1,8,7,4,2,2,29,7,1,44.888888888888886,0.1111111111111111,0.8888888888888888,0.22703228831005617,33,62,1,805.9799999999999
17120,3,119,39.666666666666664,2.886751345948128,2,2,1,1,1,1,29,7,1,39.666666666666664,0.6666666666666666,0.6666666666666666,0.07277524401549904,38,43,0,170.17000000000004
17121,6,336,56.0,20.386269889315212,3,5,2,3,1,1,29,7,1,56.0,0.5,0.8333333333333334,0.3640405337377716,38,82,1,618.24
17122,2,56,28.0,0.0,1,2,2,2,2,2,29,7,1,28.0,0.5,1.0,0.0,28,28,0,70.56
17123,1,60,60.0,,1,1,1,1,1,1,29,7,1,60.0,1.0,1.0,,60,60,0,69.3
17124,2,95,47.5,20.506096654409877,1,2,2,2,2,1,29,7,1,47.5,0.5,1.0,0.43170729798757634,33,62,0,119.7
17125,4,205,51.25,16.479785597310826,2,4,3,4,1,2,29,7,1,51.25,0.5,1.0,0.32155679214265026,38,72,0,315.70000000000005
17126,1,52,52.0,,1,1,1,1,1,1,29,7,1,52.0,1.0,1.0,,52,52,0,60.06
17127,3,138,46.0,7.211102550927978,1,3,3,1,2,1,29,7,1,46.0,0.3333333333333333,1.0,0.1567630989332169,38,52,0,188.37
17128,1,67,67.0,,1,1,1,1,1,1,29,7,1,67.0,1.0,1.0,,67,67,0,77.385
17129,7,246,35.142857142857146,6.362090102803518,2,7,4,5,2,5,29,7,1,35.142857142857146,0.2857142857142857,1.0,0.18103508422611636,28,48,1,460.0200000000001
17131,2,114,57.0,7.0710678118654755,1,2,2,2,1,1,29,7,1,57.0,0.5,1.0,0.12405382126079782,52,62,0,143.64
17132,24,1077,44.875,15.746117533897186,2,23,7,6,2,4,29,7,1,44.875,0.08333333333333333,0.9583333333333334,0.3508884130116365,23,82,1,4027.9800000000005
17133,15,628,41.86666666666667,10.635967728599478,2,15,8,6,2,4,29,7,1,41.86666666666667,0.13333333333333333,1.0,0.2540438151735544,28,57,1,1727.0000000000002
17136,5,236,47.2,10.80277742064512,1,5,2,4,1,2,29,7,1,47.2,0.2,1.0,0.22887240297976946,38,62,0,371.7
17138,2,85,42.5,13.435028842544403,2,2,2,2,1,2,29,7,1,42.5,1.0,1.0,0.3161183257069271,33,52,0,112.2
17139,3,129,43.0,5.0,2,3,3,3,2,1,29,7,1,43.0,0.6666666666666666,1.0,0.11627906976744186,38,48,0,184.47000000000003
17140,5,190,38.0,3.5355339059327378,1,4,3,3,2,1,29,7,1,38.0,0.2,0.8,0.09304036594559836,33,43,0,299.25
17141,2,48,24.0,5.656854249492381,1,2,2,2,1,1,29,7,1,24.0,0.5,1.0,0.23570226039551587,20,28,0,60.48
17142,4,224,56.0,8.205689083394114,1,4,3,4,2,2,29,7,1,56.0,0.25,1.0,0.14653016220346632,48,67,0,329.28
17143,9,364,40.44444444444444,14.816469814965297,4,8,5,6,1,3,29,7,1,40.44444444444444,0.4444444444444444,0.8888888888888888,0.36634128663375737,20,57,1,829.92
17144,2,100,50.0,16.97056274847714,1,2,2,1,2,1,29,7,1,50.0,0.5,1.0,0.3394112549695428,38,62,0,126.0
17145,13,572,44.0,8.582928793055823,2,6,3,4,1,2,29,7,1,44.0,0.15384615384615385,0.46153846153846156,0.19506656347854143,38,62,1,1447.16
17146,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17147,1,62,62.0,,1,1,1,1,1,1,29,7,1,62.0,1.0,1.0,,62,62,0,71.61
17148,4,161,40.25,10.012492197250394,3,4,4,3,2,3,29,7,1,40.25,0.75,1.0,0.24875757011802221,28,52,0,259.21
17149,3,109,36.333333333333336,7.637626158259734,2,3,3,3,2,1,29,7,1,36.333333333333336,0.6666666666666666,1.0,0.21020989426402936,28,43,0,155.87000000000003
17150,1,48,48.0,,1,1,1,1,1,1,29,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17151,8,388,48.5,11.832159566199234,3,8,5,3,1,3,29,7,1,48.5,0.375,1.0,0.24396205291132442,28,62,1,803.16
17152,1,48,48.0,,1,1,1,1,1,1,29,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17153,13,691,53.15384615384615,11.92927878405448,2,12,7,6,2,2,29,7,1,53.15384615384615,0.15384615384615385,0.9230769230769231,0.22442926800681368,38,67,1,1748.23
17154,7,250,35.714285714285715,10.078265156832726,4,7,5,4,2,2,29,7,1,35.714285714285715,0.5714285714285714,1.0,0.28219142439131634,28,52,1,510.00000000000006
17155,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17156,1,33,33.0,,1,1,1,1,1,1,29,7,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
17157,4,164,41.0,15.253414918196734,2,4,3,2,2,3,29,7,1,41.0,0.5,1.0,0.37203451019992034,23,60,0,252.56
17158,7,304,43.42857142857143,13.818552057013099,2,5,4,5,2,3,29,7,1,43.42857142857143,0.2857142857142857,0.7142857142857143,0.31819034341806474,28,62,1,568.4800000000001
17159,4,127,31.75,8.539125638299666,1,4,3,3,1,3,44,7,1,31.75,0.25,1.0,0.2689488390015643,23,43,0,186.69
17160,18,685,38.05555555555556,10.235303508372223,4,17,7,6,2,5,29,7,1,38.05555555555556,0.2222222222222222,0.9444444444444444,0.2689568805119708,23,62,1,2301.5999999999995
17161,1,62,62.0,,1,1,1,1,1,1,29,7,1,62.0,1.0,1.0,,62,62,0,71.61
17162,3,114,38.0,8.660254037844387,2,3,2,2,2,2,29,7,1,38.0,0.6666666666666666,1.0,0.2279014220485365,33,48,0,163.02000000000004
17163,2,112,56.0,1.4142135623730951,2,2,1,2,1,2,29,7,1,56.0,1.0,1.0,0.02525381361380527,55,57,0,147.84000000000003
17164,10,383,38.3,8.615876817441931,3,10,7,5,2,4,29,7,1,38.3,0.3,1.0,0.22495761925435853,26,48,1,880.9
17165,21,787,37.476190476190474,10.371205559716996,3,21,7,6,2,5,29,7,1,37.476190476190474,0.14285714285714285,1.0,0.2767411902846975,20,62,1,2805.655
17166,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17167,9,388,43.111111111111114,11.095544651395494,3,9,7,5,2,3,29,7,1,43.111111111111114,0.3333333333333333,1.0,0.25737088108907075,28,60,1,847.7799999999999
17168,1,48,48.0,,1,1,1,1,1,1,29,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17169,23,1099,47.78260869565217,11.75490814990267,4,21,8,5,2,3,29,7,1,47.78260869565217,0.17391304347826086,0.9130434782608695,0.24600808684964642,33,72,1,4352.04
17170,12,526,43.833333333333336,11.352479371431945,2,12,6,6,2,3,29,7,1,43.833333333333336,0.16666666666666666,1.0,0.25899192482354244,28,62,1,1272.92
17171,1,52,52.0,,1,1,1,1,1,1,44,7,1,52.0,1.0,1.0,,52,52,0,60.06
17172,2,120,60.0,31.11269837220809,1,2,2,2,1,1,29,7,1,60.0,0.5,1.0,0.5185449728701348,38,82,0,151.20000000000002
17173,3,119,39.666666666666664,5.773502691896258,2,3,2,3,1,1,46,7,1,39.666666666666664,0.6666666666666666,1.0,0.14555048803099813,33,43,0,170.17000000000004
17174,3,166,55.333333333333336,2.886751345948128,1,3,3,2,2,1,9,7,1,55.333333333333336,0.3333333333333333,1.0,0.05217020504725533,52,57,0,226.59000000000003
17175,2,100,50.0,16.97056274847714,1,2,2,2,1,1,9,7,1,50.0,0.5,1.0,0.3394112549695428,38,62,0,126.0
17176,4,167,41.75,4.7871355387816905,2,4,2,2,1,1,29,7,1,41.75,0.5,1.0,0.11466192907261534,38,48,0,257.18
17177,4,185,46.25,9.03234926989282,2,4,4,4,2,2,29,7,1,46.25,0.5,1.0,0.19529403826795286,33,52,0,284.90000000000003
17178,4,205,51.25,15.435349040433131,1,4,3,2,2,1,44,7,1,51.25,0.25,1.0,0.30117754225235377,38,67,0,301.35
17179,3,133,44.333333333333336,14.84362938547488,3,3,3,2,2,2,24,7,1,44.333333333333336,1.0,1.0,0.3348187079430424,28,57,0,198.83499999999998
17180,1,48,48.0,,1,1,1,1,1,1,29,7,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
17181,7,337,48.142857142857146,8.839844859659989,2,7,4,4,2,1,46,7,1,48.142857142857146,0.2857142857142857,1.0,0.18361695554189886,33,57,1,630.1900000000002
17182,5,223,44.6,17.02351315093333,2,3,3,2,1,3,29,7,1,44.6,0.4,0.6,0.38169311997608363,28,62,0,367.95000000000005
17183,10,368,36.8,13.323329580518195,3,9,5,4,2,3,9,7,1,36.8,0.3,0.9,0.36204699947060315,23,62,1,846.4
17184,12,512,42.666666666666664,14.6245953064961,3,12,7,5,2,3,29,7,1,42.666666666666664,0.25,1.0,0.3427639524960024,23,67,1,1295.36
17185,8,392,49.0,12.03566129704317,2,8,4,4,1,1,9,7,1,49.0,0.25,1.0,0.24562574075598306,38,72,1,776.1600000000001
17186,1,43,43.0,,1,1,1,1,1,1,29,7,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
17187,5,295,59.0,5.70087712549569,1,5,3,5,2,2,29,7,1,59.0,0.2,1.0,0.09662503602535068,52,67,0,464.625
17188,4,166,41.5,14.45683229480096,2,4,3,3,2,1,29,7,1,41.5,0.5,1.0,0.34835740469399906,28,62,0,255.64
17189,1,38,38.0,,1,1,1,1,1,1,29,7,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
17190,1,52,52.0,,1,1,1,1,1,1,29,7,1,52.0,1.0,1.0,,52,52,0,60.06
17191,8,311,38.875,8.131727983645298,2,8,5,5,2,4,29,7,1,38.875,0.25,1.0,0.20917628253749965,23,50,1,615.7800000000001
17193,15,671,44.733333333333334,9.557843948944813,2,15,9,5,2,4,29,7,1,44.733333333333334,0.13333333333333333,1.0,0.2136626814220152,33,67,1,1845.2500000000002
17194,13,600,46.15384615384615,16.506797356675794,2,13,9,5,2,3,29,7,1,46.15384615384615,0.15384615384615385,1.0,0.35764727606130886,18,82,1,1518.0000000000002
17195,2,66,33.0,14.142135623730951,2,2,2,2,1,1,29,7,1,33.0,1.0,1.0,0.42854956435548336,23,43,0,87.12
17196,2,76,38.0,0.0,1,2,2,2,2,2,29,7,1,38.0,0.5,1.0,0.0,38,38,0,95.76
17199,2,90,45.0,9.899494936611665,2,2,2,2,2,1,29,7,2,45.0,1.0,1.0,0.21998877636914813,38,52,0,118.80000000000001
17200,8,314,39.25,8.76274581884664,3,8,7,4,2,3,29,7,2,39.25,0.375,1.0,0.22325467054386341,28,48,1,649.98
17201,1,43,43.0,,1,1,1,1,1,1,29,7,2,43.0,1.0,1.0,,43,43,0,49.665000000000006
17202,6,280,46.666666666666664,8.091147425839345,1,5,4,4,2,1,29,7,2,46.666666666666664,0.16666666666666666,0.8333333333333334,0.17338173055370026,38,57,1,470.40000000000003
17203,1,62,62.0,,1,1,1,1,1,1,29,7,2,62.0,1.0,1.0,,62,62,0,71.61
17204,4,142,35.5,6.454972243679028,2,4,2,2,2,2,29,7,2,35.5,0.5,1.0,0.18183020404729655,28,43,0,218.68
17206,4,142,35.5,5.000000000000001,2,4,3,4,2,2,29,7,2,35.5,0.5,1.0,0.14084507042253525,28,38,0,218.68
17207,3,143,47.666666666666664,12.662279942148386,1,3,1,2,1,1,29,7,2,47.666666666666664,0.3333333333333333,1.0,0.26564223654856756,38,62,0,195.19500000000002
17208,2,76,38.0,0.0,1,1,1,1,1,1,29,7,2,38.0,0.5,0.5,0.0,38,38,0,95.76
17209,79,3504,44.35443037974684,14.96237843999507,4,54,13,6,2,4,29,7,2,44.35443037974684,0.05063291139240506,0.6835443037974683,0.33733672852728613,23,82,1,37422.72
17210,1,38,38.0,,1,1,1,1,1,1,29,7,2,38.0,1.0,1.0,,38,38,0,43.89000000000001
17211,2,61,30.5,10.606601717798213,2,2,2,2,1,1,9,7,2,30.5,1.0,1.0,0.34775743337043324,23,38,0,80.52000000000001
17212,1,33,33.0,,1,1,1,1,1,1,29,7,2,33.0,1.0,1.0,,33,33,0,38.11500000000001
17213,1,33,33.0,,1,1,1,1,1,1,29,7,2,33.0,1.0,1.0,,33,33,0,38.11500000000001
